user_id,topic,current_difficulty,accuracy_rate,streak,avg_time_per_question,questions_answered,next_difficulty
1,Algebra,1,0.06666666666666667,1,48.47793210616666,15,1
1,Algebra,1,0.0,0,39.88494768917055,16,1
1,History,1,0.058823529411764705,1,42.32699410383279,17,1
1,Computer Science,1,0.0,0,39.967491800095075,18,1
1,English,1,0.05263157894736842,1,55.69110288658975,19,1
1,History,1,0.1,2,52.68175229401328,20,1
1,Algebra,1,0.14285714285714285,3,55.76156141642924,21,1
1,English,1,0.18181818181818182,4,57.862145011196596,22,1
1,Algebra,1,0.21739130434782608,5,53.84476045304908,23,1
1,Computer Science,1,0.25,6,42.891150872702454,24,1
1,Algebra,1,0.28,7,26.40120628823844,25,1
1,Algebra,1,0.0,0,36.982240404193725,26,1
1,Computer Science,1,0.037037037037037035,1,32.96836505944856,27,1
1,Algebra,1,0.0,0,45.850988871595135,28,1
1,Computer Science,1,0.0,0,39.65895540701429,29,1
1,Biology,1,0.03333333333333333,1,24.075353317459328,30,1
1,History,1,0.06451612903225806,2,33.01166665526101,31,1
1,History,1,0.0,0,59.97539555106731,32,1
1,English,1,0.0,0,21.603398706749722,33,1
1,History,1,0.029411764705882353,1,47.43067900011214,34,1
1,Biology,1,0.05714285714285714,2,20.88609777384715,35,1
1,English,1,0.0,0,58.48406911872989,36,1
1,History,1,0.0,0,55.876787315047075,37,1
1,Biology,1,0.0,0,36.09983799220246,38,1
1,History,1,0.0,0,58.70970434001292,39,1
1,History,1,0.0,0,42.75096534742128,40,1
1,History,1,0.024390243902439025,1,49.381141927125284,41,1
1,Computer Science,1,0.047619047619047616,2,57.26599235594005,42,1
1,Biology,1,0.0,0,38.98135929979047,43,1
1,English,1,0.022727272727272728,1,20.294753207393935,44,1
1,History,1,0.0,0,29.58162308734299,45,1
1,Biology,1,0.021739130434782608,1,42.29883028998478,46,1
1,Biology,1,0.0,0,32.30916735934468,47,1
1,English,1,0.0,0,21.397140310181214,48,1
1,Computer Science,1,0.02040816326530612,1,39.839693715515764,49,1
1,History,1,0.04,2,31.85845277145503,50,1
2,English,1,0.0,0,23.967036827909766,1,1
2,English,1,0.5,1,45.526748740623695,2,1
2,Biology,1,0.6666666666666666,2,21.197680982088826,3,1
2,Computer Science,1,0.75,3,29.34405207576846,4,1
2,History,1,0.0,0,37.05403638762448,5,1
2,Biology,1,0.0,0,53.913920510700684,6,1
2,Biology,1,0.0,0,59.1038631347163,7,1
2,History,1,0.125,1,21.976535033791823,8,1
2,Algebra,1,0.2222222222222222,2,55.557324904744895,9,1
2,English,1,0.0,0,23.968648358240017,10,1
2,History,1,0.0,0,23.61598999802387,11,1
2,History,1,0.0,0,21.28191620944872,12,1
2,English,1,0.07692307692307693,1,50.08869430456779,13,1
2,Biology,1,0.14285714285714285,2,49.61845149799831,14,1
2,Computer Science,1,0.2,3,27.002062200663648,15,1
2,Biology,1,0.25,4,28.8025580459656,16,1
2,History,1,0.29411764705882354,5,50.579496676662714,17,1
2,Algebra,1,0.3333333333333333,6,32.05751622270627,18,1
2,Algebra,1,0.3684210526315789,7,47.95394907455517,19,1
2,Computer Science,1,0.4,8,58.12820972389324,20,1
2,Algebra,1,0.0,0,45.779189003212295,21,1
2,Algebra,1,0.045454545454545456,1,38.837998843272814,22,1
2,English,1,0.08695652173913043,2,39.56145071321448,23,1
2,English,1,0.125,3,20.027345266547677,24,1
2,Computer Science,1,0.16,4,51.10939270631823,25,1
2,Biology,1,0.19230769230769232,5,59.73746634726488,26,1
2,Algebra,1,0.2222222222222222,6,43.02692042792164,27,1
2,Computer Science,1,0.25,7,57.14496096501875,28,1
2,History,1,0.0,0,58.96971001165005,29,1
2,History,1,0.0,0,34.63604334140136,30,1
2,Algebra,1,0.03225806451612903,1,34.71471907839501,31,1
2,History,1,0.0625,2,20.461600553601492,32,1
2,English,1,0.09090909090909091,3,32.54821650285084,33,1
2,History,1,0.11764705882352941,4,42.68255661390571,34,1
2,History,1,0.14285714285714285,5,28.170096540920962,35,1
2,Computer Science,1,0.16666666666666666,6,28.191708382067254,36,1
2,History,1,0.1891891891891892,7,59.24757135862335,37,1
2,English,1,0.21052631578947367,8,53.44020693586951,38,1
2,Algebra,1,0.23076923076923078,9,41.41525151212102,39,1
2,Biology,1,0.0,0,46.99620647362464,40,1
2,Computer Science,1,0.024390243902439025,1,52.74462929950153,41,1
2,Algebra,1,0.047619047619047616,2,27.202690998073678,42,1
2,History,1,0.06976744186046512,3,31.444172477215133,43,1
2,English,1,0.09090909090909091,4,35.95339466739497,44,1
2,English,1,0.1111111111111111,5,50.01848696879503,45,1
2,History,1,0.0,0,38.5408041492114,46,1
2,Biology,1,0.02127659574468085,1,26.65241142128705,47,1
2,History,1,0.0,0,56.99364689641407,48,1
2,Biology,1,0.0,0,49.474495438777225,49,1
2,Computer Science,1,0.02,1,51.18050890428028,50,1
3,History,2,0.0,0,32.26669646251267,1,1
3,English,1,0.5,1,27.00148127186319,2,1
3,Algebra,1,0.6666666666666666,2,23.453988648894686,3,1
3,History,1,0.75,3,35.35951178185486,4,1
3,History,1,0.8,4,57.56277348991901,5,1
3,English,1,0.0,0,53.84405254059649,6,1
3,Computer Science,1,0.0,0,25.13873411079301,7,1
3,English,1,0.0,0,48.57143991522137,8,1
3,Algebra,1,0.1111111111111111,1,51.2039047720568,9,1
3,Algebra,1,0.0,0,50.36065731621902,10,1
3,Algebra,1,0.0,0,50.63884800636828,11,1
3,History,1,0.0,0,33.05063654085423,12,1
3,Computer Science,1,0.0,0,32.46361828115708,13,1
3,Biology,1,0.07142857142857142,1,53.5585508303955,14,1
3,Algebra,1,0.0,0,46.57964466168053,15,1
3,English,1,0.0625,1,20.736431070101673,16,1
3,History,1,0.11764705882352941,2,43.569016328395946,17,1
3,History,1,0.0,0,27.64828941364355,18,1
3,Biology,1,0.05263157894736842,1,45.26363768924165,19,1
3,English,1,0.1,2,25.621550545722606,20,1
3,Algebra,1,0.14285714285714285,3,47.55979283741805,21,1
3,English,1,0.18181818181818182,4,53.01718485150849,22,1
3,Algebra,1,0.0,0,49.25867711909859,23,1
3,Biology,1,0.0,0,58.62054873797364,24,1
3,Computer Science,1,0.04,1,43.13797207779888,25,1
3,Algebra,1,0.07692307692307693,2,51.39751833888284,26,1
3,Algebra,1,0.0,0,21.547866752704646,27,1
3,English,1,0.03571428571428571,1,21.578647480275528,28,1
3,Algebra,1,0.06896551724137931,2,35.503305730181495,29,1
3,English,1,0.1,3,56.142332981903635,30,1
3,History,1,0.0,0,57.9135076467291,31,1
3,Computer Science,1,0.03125,1,41.60462464069716,32,1
3,English,1,0.06060606060606061,2,22.356237245014377,33,1
3,Biology,1,0.08823529411764706,3,56.57924835037275,34,1
3,History,1,0.0,0,32.58920549847339,35,1
3,Biology,1,0.0,0,43.99362912409832,36,1
3,Computer Science,1,0.02702702702702703,1,47.920922719169496,37,1
3,History,1,0.05263157894736842,2,35.07735350618012,38,1
3,English,1,0.0,0,31.96958858118107,39,1
3,Algebra,1,0.0,0,20.838882459181324,40,1
3,Biology,1,0.024390243902439025,1,35.32743205496247,41,1
3,English,1,0.047619047619047616,2,35.38251016470533,42,1
3,History,1,0.06976744186046512,3,44.56294530752919,43,1
3,History,1,0.09090909090909091,4,54.931606527284615,44,1
3,History,1,0.0,0,22.665992816400106,45,1
3,Algebra,1,0.021739130434782608,1,51.46457085049691,46,1
3,Algebra,1,0.0425531914893617,2,48.18282840389866,47,1
3,History,1,0.0,0,55.81786287328884,48,1
3,English,1,0.0,0,49.81437159958153,49,1
3,Biology,1,0.02,1,44.74542567229346,50,1
4,Computer Science,2,1.0,1,48.94598997213681,1,2
4,Computer Science,2,1.0,2,55.19943604389854,2,3
4,English,3,0.0,0,68.4228336479862,3,2
4,English,2,0.0,0,33.160491553551395,4,1
4,Computer Science,1,0.0,0,57.51555065741811,5,1
4,English,1,0.16666666666666666,1,21.637009730634244,6,1
4,Algebra,1,0.2857142857142857,2,34.73650515586929,7,1
4,Biology,1,0.0,0,31.646916875248856,8,1
4,Biology,1,0.1111111111111111,1,59.24176998429625,9,1
4,Biology,1,0.0,0,23.58077409457607,10,1
4,Computer Science,1,0.0,0,23.960607512016814,11,1
4,Algebra,1,0.08333333333333333,1,22.086513683928366,12,1
4,Biology,1,0.15384615384615385,2,45.736023538421406,13,1
4,English,1,0.0,0,25.089534221276807,14,1
4,Biology,1,0.06666666666666667,1,23.395866693830495,15,1
4,Biology,1,0.0,0,56.13191176366672,16,1
4,Biology,1,0.058823529411764705,1,47.532911343908594,17,1
4,Computer Science,1,0.1111111111111111,2,42.277431986442664,18,1
4,Computer Science,1,0.15789473684210525,3,55.96906058946485,19,1
4,Biology,1,0.2,4,40.50976942942936,20,1
4,History,1,0.23809523809523808,5,23.377192289190035,21,1
4,Biology,1,0.2727272727272727,6,21.523557374606824,22,1
4,Computer Science,1,0.0,0,49.76183908486418,23,1
4,Algebra,1,0.041666666666666664,1,26.510372817051046,24,1
4,English,1,0.0,0,39.13150548425403,25,1
4,English,1,0.0,0,29.72998844892205,26,1
4,English,1,0.037037037037037035,1,58.16245165477974,27,1
4,Computer Science,1,0.07142857142857142,2,31.599950424537543,28,1
4,English,1,0.10344827586206896,3,47.25876397301373,29,1
4,History,1,0.13333333333333333,4,33.280949379809044,30,1
4,Algebra,1,0.16129032258064516,5,33.339968446665246,31,1
4,Computer Science,1,0.1875,6,36.35685879578519,32,1
4,History,1,0.0,0,21.52826362784342,33,1
4,Biology,1,0.029411764705882353,1,34.51179403383674,34,1
4,English,1,0.0,0,29.213625602524846,35,1
4,Computer Science,1,0.027777777777777776,1,42.57822218337142,36,1
4,History,1,0.05405405405405406,2,31.15098010665615,37,1
4,Algebra,1,0.0,0,32.35163845235006,38,1
4,History,1,0.0,0,55.052906839945024,39,1
4,Algebra,1,0.025,1,48.06186875642196,40,1
4,History,1,0.04878048780487805,2,24.796397735600443,41,1
4,History,1,0.07142857142857142,3,51.706857137613625,42,1
4,English,1,0.09302325581395349,4,56.59240585507217,43,1
4,Computer Science,1,0.0,0,38.818637738732825,44,1
4,Computer Science,1,0.022222222222222223,1,55.78010815771841,45,1
4,English,1,0.0,0,22.649058118725826,46,1
4,History,1,0.02127659574468085,1,30.547565982239977,47,1
4,Computer Science,1,0.0,0,50.92240212294779,48,1
4,History,1,0.0,0,54.60193008272807,49,1
4,Biology,1,0.02,1,48.90580909700114,50,1
5,History,2,0.0,0,64.2942730594122,1,1
5,English,1,0.5,1,39.3146463569091,2,1
5,Computer Science,1,0.0,0,58.53448706895614,3,1
5,Algebra,1,0.0,0,58.44065208678526,4,1
5,Computer Science,1,0.2,1,58.609587915740356,5,1
5,History,1,0.3333333333333333,2,33.5807842206853,6,1
5,History,1,0.42857142857142855,3,51.358916715998994,7,1
5,Algebra,1,0.5,4,52.1745396134086,8,1
5,Biology,1,0.5555555555555556,5,25.69799272736337,9,1
5,Biology,1,0.0,0,39.8091827671145,10,1
5,English,1,0.09090909090909091,1,51.611192729057926,11,1
5,Biology,1,0.16666666666666666,2,50.93637822990874,12,1
5,Biology,1,0.23076923076923078,3,47.77980417522,13,1
5,Biology,1,0.2857142857142857,4,52.58878768077314,14,1
5,History,1,0.0,0,26.93823124385358,15,1
5,History,1,0.0,0,36.55269212947221,16,1
5,Biology,1,0.058823529411764705,1,57.34569138228529,17,1
5,English,1,0.0,0,54.87917593226403,18,1
5,English,1,0.0,0,49.54254077162602,19,1
5,Computer Science,1,0.05,1,41.05632925368955,20,1
5,Biology,1,0.09523809523809523,2,56.89409682060546,21,1
5,Computer Science,1,0.13636363636363635,3,33.568872167774394,22,1
5,Computer Science,1,0.17391304347826086,4,52.948317863725215,23,1
5,English,1,0.20833333333333334,5,43.24765287417627,24,1
5,Biology,1,0.24,6,57.07554549994846,25,1
5,English,1,0.0,0,33.38632052967278,26,1
5,Algebra,1,0.037037037037037035,1,33.19845740582594,27,1
5,Algebra,1,0.07142857142857142,2,32.061269844650276,28,1
5,Algebra,1,0.10344827586206896,3,37.166482726364364,29,1
5,History,1,0.13333333333333333,4,40.89224886513648,30,1
5,Biology,1,0.0,0,36.600434648465985,31,1
5,English,1,0.03125,1,52.786414001123624,32,1
5,Biology,1,0.06060606060606061,2,32.53801423511558,33,1
5,Biology,1,0.08823529411764706,3,45.3326152045075,34,1
5,Biology,1,0.11428571428571428,4,40.69314554198513,35,1
5,History,1,0.0,0,56.71057931818028,36,1
5,English,1,0.02702702702702703,1,42.26316980795275,37,1
5,Computer Science,1,0.05263157894736842,2,34.431607179863306,38,1
5,English,1,0.0,0,20.62590554906955,39,1
5,Algebra,1,0.025,1,36.39371818017665,40,1
5,Computer Science,1,0.04878048780487805,2,42.122078064221746,41,1
5,Algebra,1,0.07142857142857142,3,29.116811422497797,42,1
5,Computer Science,1,0.09302325581395349,4,48.408851116814894,43,1
5,English,1,0.11363636363636363,5,21.81603220624719,44,1
5,History,1,0.13333333333333333,6,36.68189008176796,45,1
5,History,1,0.0,0,57.70597006794276,46,1
5,Biology,1,0.02127659574468085,1,42.40002230688383,47,1
5,Algebra,1,0.041666666666666664,2,36.29866553399073,48,1
5,Biology,1,0.061224489795918366,3,28.339891787189167,49,1
5,History,1,0.08,4,35.699028353177496,50,1
6,History,2,0.0,0,58.31261697845602,1,1
6,Computer Science,1,0.0,0,49.219672337648106,2,1
6,Computer Science,1,0.0,0,24.876841687689655,3,1
6,Algebra,1,0.25,1,25.90586536462301,4,1
6,English,1,0.4,2,26.813211117946917,5,1
6,English,1,0.0,0,32.28716910963621,6,1
6,Computer Science,1,0.14285714285714285,1,31.401039026992407,7,1
6,Algebra,1,0.0,0,46.397241379196075,8,1
6,English,1,0.1111111111111111,1,39.163521467225245,9,1
6,English,1,0.2,2,43.59403651155482,10,1
6,History,1,0.0,0,44.21131314490632,11,1
6,English,1,0.08333333333333333,1,58.04284846268034,12,1
6,Computer Science,1,0.15384615384615385,2,51.86847974802297,13,1
6,English,1,0.21428571428571427,3,24.824676372940615,14,1
6,Computer Science,1,0.26666666666666666,4,35.34423740275013,15,1
6,History,1,0.3125,5,59.880362577964014,16,1
6,Computer Science,1,0.0,0,25.470151608450845,17,1
6,English,1,0.0,0,29.584914681156395,18,1
6,History,1,0.0,0,52.59936874203171,19,1
6,English,1,0.05,1,28.880097043879562,20,1
6,English,1,0.09523809523809523,2,46.75588842699585,21,1
6,English,1,0.0,0,43.318041782380725,22,1
6,Biology,1,0.043478260869565216,1,56.389092477664796,23,1
6,Biology,1,0.08333333333333333,2,41.52192601939342,24,1
6,Biology,1,0.12,3,52.67715631856582,25,1
6,Computer Science,1,0.15384615384615385,4,30.165597433993735,26,1
6,English,1,0.18518518518518517,5,40.940983689721214,27,1
6,History,1,0.21428571428571427,6,26.863611421050827,28,1
6,Biology,1,0.0,0,46.89955121472981,29,1
6,History,1,0.03333333333333333,1,55.92360115052587,30,1
6,English,1,0.0,0,34.830859207237175,31,1
6,English,1,0.03125,1,41.9190013582957,32,1
6,History,1,0.06060606060606061,2,31.23434660655188,33,1
6,Computer Science,1,0.0,0,56.431262413733364,34,1
6,Computer Science,1,0.02857142857142857,1,32.66311388605929,35,1
6,Biology,1,0.05555555555555555,2,47.48770558064746,36,1
6,Computer Science,1,0.08108108108108109,3,50.64779591248208,37,1
6,Computer Science,1,0.10526315789473684,4,25.555770759326165,38,1
6,Biology,1,0.1282051282051282,5,54.69475406898938,39,1
6,Algebra,1,0.15,6,32.96279898785877,40,1
6,Algebra,1,0.17073170731707318,7,41.62302537816234,41,1
6,English,1,0.19047619047619047,8,30.698706925176594,42,1
6,English,1,0.20930232558139536,9,34.142099142830844,43,1
6,History,1,0.22727272727272727,10,36.813342330839966,44,1
6,Biology,1,0.24444444444444444,11,56.650162248202946,45,1
6,Algebra,1,0.0,0,53.91674030061215,46,1
6,Algebra,1,0.02127659574468085,1,34.93431292985473,47,1
6,History,1,0.0,0,43.00720450156394,48,1
6,History,1,0.02040816326530612,1,22.569852999028374,49,1
6,Biology,1,0.04,2,39.8893690734932,50,1
7,English,1,1.0,1,26.023562918125826,1,1
7,Biology,1,0.0,0,31.669458143687788,2,1
7,Biology,1,0.0,0,54.3349550335588,3,1
7,Computer Science,1,0.0,0,44.95110453427688,4,1
7,History,1,0.2,1,44.37591682421466,5,1
7,Computer Science,1,0.3333333333333333,2,26.412671984721975,6,1
7,Computer Science,1,0.42857142857142855,3,48.45560382079576,7,1
7,English,1,0.0,0,29.88441605834553,8,1
7,English,1,0.0,0,30.268450082352942,9,1
7,English,1,0.1,1,20.361403640502537,10,1
7,Algebra,1,0.0,0,36.99888969468957,11,1
7,History,1,0.0,0,24.41756667548562,12,1
7,History,1,0.07692307692307693,1,30.9702337484556,13,1
7,English,1,0.14285714285714285,2,29.56181426805966,14,1
7,History,1,0.2,3,50.133780906289466,15,1
7,History,1,0.25,4,46.016050928459684,16,1
7,English,1,0.29411764705882354,5,58.42749858663576,17,1
7,Algebra,1,0.3333333333333333,6,27.11205783283054,18,1
7,English,1,0.3684210526315789,7,23.47526721950353,19,1
7,History,1,0.4,8,26.98645456611068,20,1
7,Algebra,1,0.42857142857142855,9,20.621835771999663,21,1
7,English,1,0.45454545454545453,10,41.69352671490515,22,1
7,History,1,0.4782608695652174,11,55.937902911143624,23,1
7,Computer Science,1,0.5,12,37.989059589950415,24,1
7,Computer Science,1,0.52,13,29.20336716713189,25,1
7,Biology,1,0.5384615384615384,14,35.96813288069503,26,1
7,English,1,0.0,0,32.83334739938503,27,1
7,Algebra,1,0.0,0,36.763447301605225,28,1
7,History,1,0.034482758620689655,1,39.90979576984891,29,1
7,History,1,0.06666666666666667,2,39.88126907408001,30,1
7,Biology,1,0.0,0,47.92569257979059,31,1
7,Biology,1,0.03125,1,34.71376197008882,32,1
7,History,1,0.06060606060606061,2,57.88332271036539,33,1
7,Algebra,1,0.08823529411764706,3,23.543096832666702,34,1
7,Biology,1,0.11428571428571428,4,49.25964994242091,35,1
7,English,1,0.1388888888888889,5,53.85061029481959,36,1
7,Computer Science,1,0.0,0,51.422899979965194,37,1
7,English,1,0.0,0,28.684902302652276,38,1
7,Biology,1,0.0,0,38.467737724541536,39,1
7,English,1,0.0,0,33.29411748519226,40,1
7,Biology,1,0.024390243902439025,1,33.64266092693123,41,1
7,Biology,1,0.047619047619047616,2,28.99189432929542,42,1
7,English,1,0.06976744186046512,3,40.949044059621656,43,1
7,Computer Science,1,0.0,0,22.885521666708726,44,1
7,English,1,0.0,0,51.15693977440962,45,1
7,History,1,0.021739130434782608,1,52.2215608957905,46,1
7,Computer Science,1,0.0425531914893617,2,28.460393897198312,47,1
7,English,1,0.0625,3,46.86307139888867,48,1
7,History,1,0.08163265306122448,4,52.50560968381092,49,1
7,History,1,0.0,0,27.660506344532607,50,1
8,English,3,1.0,1,45.7819128969736,1,3
8,Algebra,3,0.0,0,42.90430914049445,2,2
8,History,2,0.0,0,52.68342794848786,3,1
8,Biology,1,0.25,1,25.40790224020872,4,1
8,Computer Science,1,0.4,2,33.29569197747692,5,1
8,Biology,1,0.5,3,22.947684895062487,6,1
8,English,1,0.5714285714285714,4,58.853980564472494,7,1
8,Biology,1,0.0,0,51.575996397680576,8,1
8,Algebra,1,0.1111111111111111,1,49.65742927658739,9,1
8,Algebra,1,0.2,2,33.59443230188605,10,1
8,Algebra,1,0.2727272727272727,3,45.25661278492585,11,1
8,Algebra,1,0.0,0,41.81865927821029,12,1
8,Algebra,1,0.07692307692307693,1,51.0350643854212,13,1
8,Algebra,1,0.14285714285714285,2,57.75541174645543,14,1
8,History,1,0.2,3,32.31649319249423,15,1
8,Biology,1,0.25,4,46.23177518826984,16,1
8,History,1,0.29411764705882354,5,44.896238330331464,17,1
8,Algebra,1,0.3333333333333333,6,27.281604577817117,18,1
8,Computer Science,1,0.0,0,33.86198476303554,19,1
8,Algebra,1,0.05,1,45.5585060799778,20,1
8,Algebra,1,0.09523809523809523,2,44.96386049267105,21,1
8,English,1,0.13636363636363635,3,34.260588788584755,22,1
8,Biology,1,0.0,0,26.110601157387414,23,1
8,Computer Science,1,0.041666666666666664,1,54.23523713673329,24,1
8,Computer Science,1,0.08,2,56.25995150961167,25,1
8,Computer Science,1,0.11538461538461539,3,51.866883619225774,26,1
8,History,1,0.14814814814814814,4,43.575508181191275,27,1
8,English,1,0.17857142857142858,5,38.18223846617252,28,1
8,English,1,0.0,0,22.217900758671,29,1
8,Algebra,1,0.03333333333333333,1,40.167826345303645,30,1
8,English,1,0.0,0,34.40038894568745,31,1
8,Biology,1,0.0,0,39.91373569418135,32,1
8,History,1,0.030303030303030304,1,43.35589262453257,33,1
8,Computer Science,1,0.058823529411764705,2,53.80386362675879,34,1
8,History,1,0.0,0,47.55521768591066,35,1
8,History,1,0.0,0,59.28346345599596,36,1
8,History,1,0.02702702702702703,1,32.93446479481213,37,1
8,History,1,0.05263157894736842,2,43.704333801819715,38,1
8,Algebra,1,0.07692307692307693,3,31.171785520873353,39,1
8,Algebra,1,0.1,4,37.98470829736642,40,1
8,History,1,0.12195121951219512,5,45.89706701815396,41,1
8,Biology,1,0.14285714285714285,6,54.931438257506045,42,1
8,English,1,0.0,0,43.29817663060214,43,1
8,Algebra,1,0.0,0,28.11652650406638,44,1
8,English,1,0.022222222222222223,1,55.20149524181926,45,1
8,Computer Science,1,0.0,0,23.275441980914863,46,1
8,History,1,0.02127659574468085,1,57.33756147802546,47,1
8,Algebra,1,0.041666666666666664,2,59.349516577216484,48,1
8,English,1,0.0,0,27.07812154245336,49,1
8,Algebra,1,0.02,1,20.88016767508965,50,1
9,English,2,1.0,1,33.47923493536888,1,2
9,Computer Science,2,1.0,2,48.549853554312655,2,3
9,History,3,1.0,3,72.56801341084551,3,3
9,English,3,1.0,4,28.904546827067538,4,3
9,Computer Science,3,0.0,0,27.07200096651542,5,2
9,History,2,0.0,0,55.01884860485219,6,1
9,English,1,0.0,0,55.13675426476896,7,1
9,English,1,0.125,1,20.225150790724303,8,1
9,English,1,0.0,0,23.1730582881919,9,1
9,English,1,0.0,0,33.73062022968265,10,1
9,Biology,1,0.09090909090909091,1,28.565408549613423,11,1
9,English,1,0.16666666666666666,2,34.23681767278333,12,1
9,History,1,0.23076923076923078,3,35.050585226971435,13,1
9,History,1,0.2857142857142857,4,31.21146887233659,14,1
9,Biology,1,0.3333333333333333,5,56.296158989766845,15,1
9,History,1,0.0,0,44.30825644342242,16,1
9,Biology,1,0.058823529411764705,1,41.97461396328244,17,1
9,History,1,0.1111111111111111,2,25.336315262223525,18,1
9,Computer Science,1,0.15789473684210525,3,24.79463294274991,19,1
9,Biology,1,0.2,4,24.19506708194835,20,1
9,Computer Science,1,0.23809523809523808,5,22.78308173521612,21,1
9,Algebra,1,0.2727272727272727,6,22.618362719166434,22,1
9,Algebra,1,0.30434782608695654,7,54.35735765990217,23,1
9,Computer Science,1,0.0,0,34.61853947526535,24,1
9,Biology,1,0.0,0,45.63462203540945,25,1
9,Algebra,1,0.0,0,24.871941378361917,26,1
9,Computer Science,1,0.037037037037037035,1,52.72203492874362,27,1
9,Algebra,1,0.07142857142857142,2,37.96366932826658,28,1
9,Algebra,1,0.0,0,44.30907318694523,29,1
9,History,1,0.03333333333333333,1,33.22574161880321,30,1
9,Computer Science,1,0.0,0,28.752782729504595,31,1
9,Algebra,1,0.03125,1,53.14330489640919,32,1
9,Biology,1,0.0,0,27.365299941477662,33,1
9,Computer Science,1,0.0,0,56.54683340946651,34,1
9,History,1,0.02857142857142857,1,45.83272543778877,35,1
9,English,1,0.05555555555555555,2,53.771203480824646,36,1
9,Computer Science,1,0.08108108108108109,3,52.70438970560667,37,1
9,Algebra,1,0.10526315789473684,4,46.66223571694984,38,1
9,English,1,0.0,0,50.25274800518317,39,1
9,Biology,1,0.025,1,39.66225145344476,40,1
9,Computer Science,1,0.04878048780487805,2,30.73892990066995,41,1
9,English,1,0.0,0,50.18419067513692,42,1
9,English,1,0.023255813953488372,1,57.03480954372019,43,1
9,English,1,0.0,0,42.92665343321858,44,1
9,History,1,0.0,0,21.525374756322712,45,1
9,Biology,1,0.0,0,33.14442742030938,46,1
